Price,Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,,NVDA,NVDA,NVDA,NVDA,NVDA,WMT,WMT,WMT,WMT,WMT,KO,KO,KO,KO,KO,XOM,XOM,XOM,XOM,XOM,CVX,CVX,CVX,CVX,CVX,JPM,JPM,JPM,JPM,JPM,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,JNJ,JNJ,JNJ,JNJ,JNJ,LLY,LLY,LLY,LLY,LLY
1126,2024-12-05,,,,,,XOM,,,,,,,,,,,,,,,,112.72421264648438,113.54917158392271,112.0171071266078,112.6554666927601,15751200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1127,2024-12-06,,,,,,XOM,,,,,,,,,,,,,,,,111.535888671875,112.71439291054173,111.46714271616523,112.48851655295843,16171100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2024-12-09,,,,,,XOM,,,,,,,,,,,,,,,,110.87789154052734,112.8813547575103,110.73057663625339,112.58672494896237,17412600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1129,2024-12-10,,,,,,XOM,,,,,,,,,,,,,,,,110.6520004272461,111.84032758964894,109.74848006301784,111.55552079147435,20990900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2024-12-11,,,,,,XOM,,,,,,,,,,,,,,,,109.91544342041016,110.37702663544681,109.11995340719655,109.99401237036267,32392200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1131,2024-12-12,,,,,,XOM,,,,,,,,,,,,,,,,109.81723022460938,110.36719785996215,108.79585640699206,109.59134637851973,14543300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1132,2024-12-13,,,,,,XOM,,,,,,,,,,,,,,,,108.85477447509766,109.89579422873557,108.27534538429875,109.89579422873557,13106100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1133,2024-12-16,,,,,,XOM,,,,,,,,,,,,,,,,106.52722930908203,108.42266198873814,106.22278401879039,108.22623962988317,20256100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1134,2024-12-17,,,,,,XOM,,,,,,,,,,,,,,,,106.07547760009766,106.23260800699221,104.8773273399434,105.31926457037851,17554000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2024-12-18,,,,,,XOM,,,,,,,,,,,,,,,,104.51395416259766,106.88079325869992,104.40592372709727,105.6433584928986,17114500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1136,2024-12-19,,,,,,XOM,,,,,,,,,,,,,,,,103.62024688720703,105.74155593519959,103.3256170922998,105.46657212275119,20565600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1137,2024-12-20,,,,,,XOM,,,,,,,,,,,,,,,,103.97380065917969,104.23896148298765,102.9622423495865,103.56131744373275,40141200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1138,2024-12-23,,,,,,XOM,,,,,,,,,,,,,,,,104.39610290527344,104.69072522027844,103.04081478090973,103.42382903533931,12285100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1139,2024-12-24,,,,,,XOM,,,,,,,,,,,,,,,,104.49430847167969,105.27015995829781,103.80684143015556,104.61215439847167,7807000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1140,2024-12-26,,,,,,XOM,,,,,,,,,,,,,,,,104.58269500732422,105.11302416673053,104.04255034898713,104.61215648961114,9652400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2024-12-27,,,,,,XOM,,,,,,,,,,,,,,,,104.57288360595703,106.05583321931941,103.87559353169027,104.39610721256149,11943900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1142,2024-12-30,,,,,,XOM,,,,,,,,,,,,,,,,103.86577606201172,104.65144307895058,103.62025371432819,104.39610523213784,11080800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1143,2024-12-31,,,,,,XOM,,,,,,,,,,,,,,,,105.64335632324219,105.96744762308728,103.88541540035973,104.2684296664503,12387800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1144,2025-01-02,,,,,,XOM,,,,,,,,,,,,,,,,105.38800811767578,107.04774155412996,104.9657093879817,106.3406360074099,12685400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1145,2025-01-03,,,,,,XOM,,,,,,,,,,,,,,,,105.92816162109375,106.54687523599522,105.53532436870904,106.0656535355163,14237900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1146,2025-01-06,,,,,,XOM,,,,,,,,,,,,,,,,105.81031036376953,107.81377364847513,105.59424949589723,106.30135506611657,15623700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1147,2025-01-07,,,,,,XOM,,,,,,,,,,,,,,,,106.80221557617188,108.08875021210005,106.34063238817556,106.9888149481909,12625900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2025-01-08,,,,,,XOM,,,,,,,,,,,,,,,,105.01481628417969,105.78084479138975,104.11129586504715,105.38800754614819,17858100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1149,2025-01-10,,,,,,XOM,,,,,,,,,,,,,,,,104.63180541992188,108.12804128105645,103.88541537905975,106.75311462454648,19304500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1150,2025-01-13,,,,,,XOM,,,,,,,,,,,,,,,,107.33255004882812,107.66645684402772,105.2112333755105,105.2112333755105,17073400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1151,2025-01-14,,,,,,XOM,,,,,,,,,,,,,,,,107.75484466552734,107.79412913865141,105.89869639371086,106.84150127044724,11191200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1152,2025-01-15,,,,,,XOM,,,,,,,,,,,,,,,,109.51278686523438,109.72884772373493,107.50932366742997,108.07893729570466,14521100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1153,2025-01-16,,,,,,XOM,,,,,,,,,,,,,,,,109.32618713378906,109.68956289397354,108.56998162423963,109.19851821452018,10366600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1154,2025-01-17,,,,,,XOM,,,,,,,,,,,,,,,,110.30827331542969,110.84842544436898,108.83513931950101,109.04137717980139,19298500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2025-01-21,,,,,,XOM,,,,,,,,,,,,,,,,109.47350311279297,110.17078566534452,109.13958883125225,110.04311674482007,20416300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2025-01-22,,,,,,XOM,,,,,,,,,,,,,,,,107.56824493408203,109.5717081002724,107.4405760164132,109.20833234464205,15718000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1157,2025-01-23,,,,,,XOM,,,,,,,,,,,,,,,,108.1771469116211,109.14941330170396,107.64681774628117,108.33427731649181,13726800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1158,2025-01-24,,,,,,XOM,,,,,,,,,,,,,,,,106.71383666992188,108.72711542294337,106.4683143225231,108.2655322109941,14235900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1159,2025-01-27,,,,,,XOM,,,,,,,,,,,,,,,,108.19678497314453,108.47176880013771,106.44866707919026,107.05756519092321,15926700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2025-01-28,,,,,,XOM,,,,,,,,,,,,,,,,106.10493469238281,108.88424936212405,105.85941235391267,108.43248915846866,15862000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1161,2025-01-29,,,,,,XOM,,,,,,,,,,,,,,,,106.72364807128906,106.8316784994164,105.54514384612365,105.7808431926073,12345500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2025-01-30,,,,,,XOM,,,,,,,,,,,,,,,,107.60753631591797,107.88252015178107,106.75311583213114,107.28344501247321,14346300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2025-01-31,,,,,,XOM,,,,,,,,,,,,,,,,104.91661071777344,108.56998442602602,104.1996821704615,108.56998442602602,20381400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2025-02-03,,,,,,XOM,,,,,,,,,,,,,,,,105.17194366455078,105.37818901925533,103.43364883219623,104.73000645931995,14623200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2025-02-04,,,,,,XOM,,,,,,,,,,,,,,,,107.99054718017578,108.30481548164248,104.62198031160432,104.79875669947604,14835700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2025-02-05,,,,,,XOM,,,,,,,,,,,,,,,,107.91197967529297,108.03965609158733,107.1459511485165,107.7744877598586,13364400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2025-02-06,,,,,,XOM,,,,,,,,,,,,,,,,106.48794555664062,109.06102227942063,106.05582385698753,108.78603097516608,13411400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2025-02-07,,,,,,XOM,,,,,,,,,,,,,,,,106.93971252441406,107.7646715039747,106.37992187472011,106.83168209265318,10051600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2025-02-10,,,,,,XOM,,,,,,,,,,,,,,,,108.98246002197266,109.04138298726897,107.91197869835631,108.03965511349482,12142200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2025-02-11,,,,,,XOM,,,,,,,,,,,,,,,,109.669921875,110.49488087005147,108.83514738069314,109.60117591647467,12713100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1171,2025-02-12,,,,,,XOM,,,,,,,,,,,,,,,,106.37030792236328,109.22402949252731,106.20186117961545,109.04567189439206,18244100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2025-02-13,,,,,,XOM,,,,,,,,,,,,,,,,107.1431884765625,107.42063950942212,105.54788094651606,106.17213632074063,15460000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1173,2025-02-14,,,,,,XOM,,,,,,,,,,,,,,,,107.25218963623047,109.22403415528338,107.11346789395522,107.52963312078096,15733500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2025-02-18,,,,,,XOM,,,,,,,,,,,,,,,,109.13484954833984,109.9770908421803,107.3314593724422,107.63862785895901,20060300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1175,2025-02-19,,,,,,XOM,,,,,,,,,,,,,,,,109.29338836669922,111.10668176159604,109.05557320034593,109.74918942922507,10964700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2025-02-20,,,,,,XOM,,,,,,,,,,,,,,,,110.97787475585938,111.3940399718496,108.94658027436735,109.56092480256797,16325800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2025-02-21,,,,,,XOM,,,,,,,,,,,,,,,,109.6798324584961,110.82924223096431,109.55101401553681,110.30408028287185,14710000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2025-02-24,,,,,,XOM,,,,,,,,,,,,,,,,110.25453186035156,110.83915137299023,109.31320471056117,109.91763837424305,13153500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2025-02-25,,,,,,XOM,,,,,,,,,,,,,,,,108.72859191894531,111.10668313370623,107.8962539459649,110.28426357582241,14497000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2025-02-26,,,,,,XOM,,,,,,,,,,,,,,,,108.46105194091797,108.86731385270268,107.52962809225455,108.73849541249406,10446400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2025-02-27,,,,,,XOM,,,,,,,,,,,,,,,,109.14476013183594,110.27435575789124,108.2826971288915,109.00603839247952,15293200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2025-02-28,,,,,,XOM,,,,,,,,,,,,,,,,110.3139877319336,110.56170619487618,108.34214332387803,109.105120423211,18821700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2025-03-03,,,,,,XOM,,,,,,,,,,,,,,,,106.77657318115234,111.13641983679037,105.53798081078745,110.68061119190035,18706900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1184,2025-03-04,,,,,,XOM,,,,,,,,,,,,,,,,106.55857849121094,107.96561759344965,104.97318178729633,105.38934700461745,19394900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2025-03-05,,,,,,XOM,,,,,,,,,,,,,,,,104.47774505615234,105.35962221073126,102.72389404283092,104.87408856310678,24822200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1186,2025-03-06,,,,,,XOM,,,,,,,,,,,,,,,,106.63784790039062,107.12337397672061,103.40759698897877,104.46783172042373,17150200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1187,2025-03-07,,,,,,XOM,,,,,,,,,,,,,,,,108.02506256103516,109.39247329659433,107.31163974742694,107.42063647445752,19625000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1188,2025-03-10,,,,,,XOM,,,,,,,,,,,,,,,,110.77970123291016,111.54267078336491,108.08452310806568,108.2826948573411,22749100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2025-03-11,,,,,,XOM,,,,,,,,,,,,,,,,108.1637954711914,111.0769595135556,107.79716941711983,110.89860191424613,19904700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1190,2025-03-12,,,,,,XOM,,,,,,,,,,,,,,,,108.13406372070312,109.12493759995007,107.43054417360992,108.05479955578686,14051500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1191,2025-03-13,,,,,,XOM,,,,,,,,,,,,,,,,107.67826080322266,109.80864111914939,106.6477510792449,107.34136731872465,17767800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1192,2025-03-14,,,,,,XOM,,,,,,,,,,,,,,,,110.8787841796875,111.15622764525398,107.32154316391525,107.9457985212073,15890100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1193,2025-03-17,,,,,,XOM,,,,,,,,,,,,,,,,112.72181701660156,113.45506158609986,110.7103442085244,110.77970507915576,19908800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2025-03-18,,,,,,XOM,,,,,,,,,,,,,,,,112.6029052734375,113.49469326277924,111.54267054159999,113.04879548822454,15998700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1195,2025-03-19,,,,,,XOM,,,,,,,,,,,,,,,,114.35675811767578,114.7630124773901,112.79117557295633,113.15779407029916,17315000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2025-03-20,,,,,,XOM,,,,,,,,,,,,,,,,114.84228515625,115.40708297014271,113.16770586603835,113.67305366576377,16230800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1197,2025-03-21,,,,,,XOM,,,,,,,,,,,,,,,,114.44593048095703,114.93145655414132,113.30642403347883,114.44593048095703,41102800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1198,2025-03-24,,,,,,XOM,,,,,,,,,,,,,,,,114.74319458007812,115.84306515573473,114.52520112403555,114.62428699684558,14207500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1199,2025-03-25,,,,,,XOM,,,,,,,,,,,,,,,,115.5259780883789,116.56639865069333,114.90173028685076,115.36744220408164,12081800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1200,2025-03-26,,,,,,XOM,,,,,,,,,,,,,,,,117.1906509399414,118.09234980311273,116.60603897704222,116.60603897704222,14110800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1201,2025-03-27,,,,,,XOM,,,,,,,,,,,,,,,,116.81411743164062,117.98334887562923,116.1898696284055,117.022200032719,12740800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2025-03-28,,,,,,XOM,,,,,,,,,,,,,,,,116.65558624267578,117.3789199479551,116.17005259418107,117.02220474324251,10233400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1203,2025-03-31,,,,,,XOM,,,,,,,,,,,,,,,,117.8446273803711,118.81568708047206,116.7150317952181,116.7150317952181,21652300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1204,2025-04-01,,,,,,XOM,,,,,,,,,,,,,,,,117.95362854003906,118.19143615643486,116.85375791952778,118.13198614227787,12425400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1205,2025-04-02,,,,,,XOM,,,,,,,,,,,,,,,,117.58699798583984,117.75544472602527,116.58622084019643,117.30955451735385,12614600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1206,2025-04-03,,,,,,XOM,,,,,,,,,,,,,,,,111.4039535522461,114.39638942202185,111.20578179495634,113.32625134898208,21204600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1207,2025-04-04,,,,,,XOM,,,,,,,,,,,,,,,,103.38777923583984,109.81855629848928,102.88243898919563,108.86731826038688,30841300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1208,2025-04-07,,,,,,XOM,,,,,,,,,,,,,,,,102.00055694580078,104.8344567729087,97.56143875376083,99.47382559429494,35068500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1209,2025-04-08,,,,,,XOM,,,,,,,,,,,,,,,,99.85035705566406,104.6362796861726,98.10642447872804,104.4975579484565,27147800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1210,2025-04-09,,,,,,XOM,,,,,,,,,,,,,,,,104.83445739746094,105.60733779859162,97.23444914688483,98.46313817614819,30063300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1211,2025-04-10,,,,,,XOM,,,,,,,,,,,,,,,,99.01802825927734,102.83289122880095,96.90746959234016,102.76353035880116,33999300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1212,2025-04-11,,,,,,XOM,,,,,,,,,,,,,,,,102.19873046875,102.98152173415453,97.88843064106943,99.38465230328657,22884600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1213,2025-04-14,,,,,,XOM,,,,,,,,,,,,,,,,102.44644927978516,104.13093184252827,101.78256559821433,104.07148182918392,18020000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1214,2025-04-15,,,,,,XOM,,,,,,,,,,,,,,,,102.15909576416016,104.44801957316133,102.06000988787305,102.69416856783181,13164900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1215,2025-04-16,,,,,,XOM,,,,,,,,,,,,,,,,103.23915100097656,104.62636837205665,102.75361736133084,103.00133582899052,13607000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1216,2025-04-17,,,,,,XOM,,,,,,,,,,,,,,,,105.94422912597656,107.5593583229326,103.50668038749593,103.73458469692375,17835400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1217,2025-04-21,,,,,,XOM,,,,,,,,,,,,,,,,104.38855743408203,104.66600089945887,103.16978684549558,104.64618674897514,16926500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1218,2025-04-22,,,,,,XOM,,,,,,,,,,,,,,,,107.3116455078125,107.94580419379469,105.17135427279673,105.17135427279673,13147000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1219,2025-04-23,,,,,,XOM,,,,,,,,,,,,,,,,106.39012908935547,108.30251594189919,105.49834110323732,107.81698230737689,14235700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1220,2025-04-24,,,,,,XOM,,,,,,,,,,,,,,,,107.63862609863281,107.88634456687397,105.9838685451261,106.98465327355535,9849600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1221,2025-04-25,,,,,,XOM,,,,,,,,,,,,,,,,107.57917785644531,107.76744631453371,106.43967137182285,107.15310178166537,11245800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1222,2025-04-28,,,,,,XOM,,,,,,,,,,,,,,,,107.63862609863281,108.25297062138726,106.69729894322349,107.75753368490494,13890900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1223,2025-04-29,,,,,,XOM,,,,,,,,,,,,,,,,107.37109375,107.83680568103065,106.5387557635315,106.75674922569628,9483100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1224,2025-04-30,,,,,,XOM,,,,,,,,,,,,,,,,104.66600799560547,106.43967319496402,103.19951884782645,106.43967319496402,20379300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1225,2025-05-01,,,,,,XOM,,,,,,,,,,,,,,,,104.81463623046875,105.94423183179092,104.02194167432683,104.14084169987592,18610300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1226,2025-05-02,,,,,,XOM,,,,,,,,,,,,,,,,105.24071502685547,108.00525408915365,103.59586829932928,106.73693671858699,16581900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1227,2025-05-05,,,,,,XOM,,,,,,,,,,,,,,,,102.32754516601562,103.70486685329921,102.12937340829734,103.6949559974829,19624000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1228,2025-05-06,,,,,,XOM,,,,,,,,,,,,,,,,103.75440216064453,105.01281621071388,102.53563153236854,102.94188588853797,16303400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1229,2025-05-07,,,,,,XOM,,,,,,,,,,,,,,,,103.65531921386719,104.32911376780343,103.12024640105594,104.03184857409677,12332200.0,,,,,,,,,,,,,,,,,,,,,,,,,
1230,2025-05-08,,,,,,XOM,,,,,,,,,,,,,,,,105.10198974609375,106.40994293539721,104.37864850393484,104.37864850393484,19196500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1231,2025-05-09,,,,,,XOM,,,,,,,,,,,,,,,,106.33067321777344,106.7666601423528,105.40916021067379,106.1622264731924,10992100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1232,2025-05-12,,,,,,XOM,,,,,,,,,,,,,,,,108.1637954711914,109.43211281749522,107.33145748782472,109.26365851387074,14244600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1233,2025-05-13,,,,,,XOM,,,,,,,,,,,,,,,,108.46105194091797,109.50147251909593,108.02506502285975,108.32233020512992,13350800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1234,2025-05-14,,,,,,XOM,,,,,,,,,,,,,,,,107.48999786376953,107.8665272027643,106.94501422596497,107.8665272027643,15494900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1235,2025-05-15,,,,,,XOM,,,,,,,,,,,,,,,,108.58000183105469,108.6500015258789,105.97000122070312,106.48999786376953,15004300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1236,2025-05-16,,,,,,XOM,,,,,,,,,,,,,,,,108.19000244140625,108.88999938964844,107.44999694824219,108.6500015258789,14042500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1237,2025-05-19,,,,,,XOM,,,,,,,,,,,,,,,,106.47000122070312,107.56999969482422,105.72000122070312,107.56999969482422,16802700.0,,,,,,,,,,,,,,,,,,,,,,,,,
1238,2025-05-20,,,,,,XOM,,,,,,,,,,,,,,,,104.94999694824219,106.72000122070312,104.77999877929688,106.38999938964844,12429300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1239,2025-05-21,,,,,,XOM,,,,,,,,,,,,,,,,103.66000366210938,104.97000122070312,103.63999938964844,104.52999877929688,16716100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1240,2025-05-22,,,,,,XOM,,,,,,,,,,,,,,,,102.97000122070312,103.47000122070312,101.88999938964844,103.05999755859375,13417400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1241,2025-05-23,,,,,,XOM,,,,,,,,,,,,,,,,103.02999877929688,103.47000122070312,102.06999969482422,102.5999984741211,12061600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1242,2025-05-27,,,,,,XOM,,,,,,,,,,,,,,,,103.5199966430664,103.86000061035156,102.9000015258789,103.48999786376953,13043600.0,,,,,,,,,,,,,,,,,,,,,,,,,
1243,2025-05-28,,,,,,XOM,,,,,,,,,,,,,,,,102.11000061035156,104.43000030517578,101.79000091552734,104.29000091552734,14292400.0,,,,,,,,,,,,,,,,,,,,,,,,,
1244,2025-05-29,,,,,,XOM,,,,,,,,,,,,,,,,102.69000244140625,102.8499984741211,101.75,102.27999877929688,13825300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1245,2025-05-30,,,,,,XOM,,,,,,,,,,,,,,,,102.30000305175781,102.38999938964844,101.19000244140625,102.16000366210938,28645800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1246,2025-06-02,,,,,,XOM,,,,,,,,,,,,,,,,103.05000305175781,103.8499984741211,102.22000122070312,103.75,17290500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1247,2025-06-03,,,,,,XOM,,,,,,,,,,,,,,,,103.80000305175781,104.66000366210938,102.20999908447266,102.9000015258789,19194300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1248,2025-06-04,,,,,,XOM,,,,,,,,,,,,,,,,102.30000305175781,104.91999816894531,102.30000305175781,103.91999816894531,15648500.0,,,,,,,,,,,,,,,,,,,,,,,,,
1249,2025-06-05,,,,,,XOM,,,,,,,,,,,,,,,,101.83000183105469,103.05000305175781,101.7300033569336,102.9800033569336,13924800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1250,2025-06-06,,,,,,XOM,,,,,,,,,,,,,,,,104.2699966430664,104.5,102.68000030517578,102.76000213623047,15487800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1251,2025-06-09,,,,,,XOM,,,,,,,,,,,,,,,,104.97000122070312,105.8499984741211,103.83000183105469,104.33000183105469,17087300.0,,,,,,,,,,,,,,,,,,,,,,,,,
1252,2025-06-10,,,,,,XOM,,,,,,,,,,,,,,,,107.22000122070312,107.6500015258789,105.93000030517578,106.08000183105469,17634800.0,,,,,,,,,,,,,,,,,,,,,,,,,
1253,2025-06-11,,,,,,XOM,,,,,,,,,,,,,,,,109.30999755859375,109.38999938964844,106.45999908447266,107.76000213623047,22624900.0,,,,,,,,,,,,,,,,,,,,,,,,,
1254,2025-06-12,,,,,,XOM,,,,,,,,,,,,,,,,109.55000305175781,109.68000030517578,108.22000122070312,108.91999816894531,3687793.0,,,,,,,,,,,,,,,,,,,,,,,,,
1255,2024-06-12,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,147.52000427246094,150.7818623377036,145.77906609246165,150.64794513892517,10017400.0,,,,,,,,,,,,,,,,,,,,
1256,2024-06-13,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,146.199951171875,147.39564564546572,145.61645168492754,147.089555450084,6163000.0,,,,,,,,,,,,,,,,,,,,
1257,2024-06-14,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,145.9416961669922,146.6304027767708,145.36775696364973,146.47736497230903,6159100.0,,,,,,,,,,,,,,,,,,,,
1258,2024-06-17,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,146.5347442626953,147.2425860149174,145.32947495117494,145.87471861036352,6321400.0,,,,,,,,,,,,,,,,,,,,
1259,2024-06-18,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,146.66867065429688,149.17484163433798,146.19995315975942,146.87911405218063,6942900.0,,,,,,,,,,,,,,,,,,,,
1260,2024-06-20,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,149.83486938476562,150.57142128746895,146.59214646762052,147.0321684681119,8336000.0,,,,,,,,,,,,,,,,,,,,
1261,2024-06-21,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,148.533935546875,150.82010258763907,148.47654455272772,149.9879039807464,21292100.0,,,,,,,,,,,,,,,,,,,,
1262,2024-06-24,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,152.3888702392578,152.60887394032275,149.40442143914197,149.48094763861675,7971600.0,,,,,,,,,,,,,,,,,,,,
1263,2024-06-25,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,151.5758056640625,152.43669985926905,150.82011857202386,152.20712126246997,6056700.0,,,,,,,,,,,,,,,,,,,,
1264,2024-06-26,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,149.17483520507812,151.57579897857863,149.0217828139627,151.57579897857863,8637800.0,,,,,,,,,,,,,,,,,,,,
1265,2024-06-27,,,,,,CVX,,,,,,,,,,,,,,,,,,,,,149.52877807617188,150.1218378762137,148.8783126797143,149.892259278191,5568700.0,,,,,,,,,,,,,,,,,,,,
